ID,URL,ciudad,Zona,Barrio,Cordenada_latitud,cordenada_longitud,Tipo,piso,Estrato,Area_contruida,parqueaderos,Baños,Habitaciones,Precio
1564437042-5978,https://www.fincaraiz.com.co/casa-en-venta/cali/san_antonio-det-2602445.aspx,Cali,Zona Oeste,san antonio ,3.447000027,-76.53800201,Casa,1,3,350,,8,8,1600000000
1564437042-5582,https://www.fincaraiz.com.co/casa-en-venta/cali/riverita-det-3734276.aspx,Cali,Zona Sur,la riverita ,3.444999933,-76.53800201,Casa,1,6,700,5,6,6,2500000000
1564437042-4386,https://www.fincaraiz.com.co/casa-en-venta/cali/morichal_comfandi-det-4119972.aspx,Cali,Zona Oriente,morichal de comfandi,3.407000065,-76.53800201,Casa,3,2,170,,2,5,170000000
1564437042-4344,https://www.fincaraiz.com.co/casa-en-venta/cali/miraflores-det-4501011.aspx,Cali,Zona Oeste,miraflores  ,3.433000088,-76.53800201,Casa,,4,250,1,5,3,393000000
1564437042-4420,https://www.fincaraiz.com.co/casa-en-venta/cali/los_libertadores-det-4325811.aspx,Cali,Zona Centro,los libertadores ,3.441999912,-76.53800201,Casa,,3,361,1,6,4,541500000
1564437042-1965,https://www.fincaraiz.com.co/casa-en-venta/cali/los_cambulos-det-4769769.aspx,Cali,Zona Sur,los cámbulos ,3.421000004,-76.53800201,Casa,,4,355,2,5,8,410000000
1564437042-1040,https://www.fincaraiz.com.co/casa-en-venta/cali/los_cambulos-det-4285773.aspx,Cali,Zona Sur,los cámbulos ,3.417999983,-76.53800201,Casa,1,4,220,2,4,4,480000000
1564437042-4323,https://www.fincaraiz.com.co/casa-en-venta/cali/los_cambulos-det-3040030.aspx,Cali,Zona Sur,los cambulos ,3.420000076,-76.53800201,Casa,,4,500,1,8,10,530000000
1564437042-5744,https://www.fincaraiz.com.co/casa-en-venta/cali/libertadores-det-4244210.aspx,Cali,Zona Oeste,libertadores  ,3.441999912,-76.53800201,Casa,1,3,180,,2,3,280000000
1564437042-6016,https://www.fincaraiz.com.co/casa-en-venta/cali/juanambu-det-1280316.aspx,Cali,Zona Oeste,juanambú  ,3.457000017,-76.53800201,Casa,,5,463,2,5,5,750000000
1564437042-4966,https://www.fincaraiz.com.co/casa-en-venta/cali/departamental-det-3553921.aspx,Cali,Zona Sur,departamental  ,3.415999889,-76.53800201,Casa,,4,250,2,4,5,550000000
1564437042-3887,https://www.fincaraiz.com.co/casa-en-venta/cali/cristales-det-4601562.aspx,Cali,Zona Oeste,cristales  ,3.430999994,-76.53800201,Casa,,6,530,3,5,3,1590000000
1564437042-5939,https://www.fincaraiz.com.co/casa-en-venta/cali/centenario-det-3148411.aspx,Cali,Zona Oeste,centenario  ,3.453999996,-76.53800201,Casa,2,5,651,8,10,10,2000000000
1564437042-3625,https://www.fincaraiz.com.co/casa-en-venta/cali/cedro-det-4636166.aspx,Cali,Zona Sur,el cedro ,3.433000088,-76.53800201,Casa,2,4,500,,7,10,500000000
1564437042-3592,https://www.fincaraiz.com.co/casa-en-venta/cali/cedro-det-4378783.aspx,Cali,Zona Sur,el cedro ,3.427999973,-76.53800201,Casa,2,4,320,3,7,8,450000000
1564437042-5346,https://www.fincaraiz.com.co/casa-en-venta/cali/cascada-det-3613078.aspx,Cali,Zona Oeste,la cascada ,3.450999975,-76.53800201,Casa,,5,214,,4,5,650000000
1564437042-5759,https://www.fincaraiz.com.co/casa-en-venta/cali/camino_real-det-4195948.aspx,Cali,Zona Sur,camino real ,3.407999992,-76.53800201,Casa,3,4,89,1,3,3,299000000
1564437042-2804,https://www.fincaraiz.com.co/casa-en-venta/cali/calicanto-det-4240812.aspx,Cali,Zona Sur,calicanto  ,3.413000107,-76.53800201,Casa,3,4,54,1,2,3,240000000
1564442091-7022,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4431601.aspx,Cali,Zona Sur,valle del lili,3.405999899,-76.53800201,Apartamento,1,4,43,,2,2,116000000
1564442091-13651,https://www.fincaraiz.com.co/apartamento-en-venta/cali/templete-det-3922108.aspx,Cali,Zona Sur,templete  ,3.421999931,-76.53800201,Apartamento,5,4,75,1,2,2,165000000
1564442091-11376,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-4556085.aspx,Cali,Zona Sur,santa anita ,3.407999992,-76.53800201,Apartamento,3,5,73,1,2,3,200000000
1564442091-13851,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-4364882.aspx,Cali,Zona Sur,santa anita ,3.404999971,-76.53800201,Apartamento,3,4,90,1,3,3,225000000
1564442091-7512,https://www.fincaraiz.com.co/apartamento-en-venta/cali/juanambu-det-4767009.aspx,Cali,Zona Norte,juanambú  ,3.457000017,-76.53800201,Apartamento,1,5,131,2,3,3,445000000
1564442091-8787,https://www.fincaraiz.com.co/apartamento-en-venta/cali/juanambu-det-4442016.aspx,Cali,Zona Norte,juanambú  ,3.45600009,-76.53800201,Apartamento,4,6,202,3,4,3,750000000
1564442091-14282,https://www.fincaraiz.com.co/apartamento-en-venta/cali/centenario-det-4143942.aspx,Cali,Zona Oeste,centenario  ,3.451999903,-76.53800201,Apartamento,3,4,75,1,2,2,170000000
1564437042-2779,https://www.fincaraiz.com.co/casa-en-venta/cali/juanambu-det-4051473.aspx,Cali,Zona Norte,juanambú  ,3.457171202,-76.53800964,Casa,2,6,460,1,6,5,700000000
1564442091-6191,https://www.fincaraiz.com.co/santa-anita-reserva/cali/proyecto-nuevo-det-4209013.aspx?itemid=4209016,Cali,Zona Sur,santa anita ,3.403864861,-76.53805542,Apartamento,,5,95.1,1,3,3,447355751
1564442091-12112,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-4565417.aspx,Cali,Zona Sur,santa anita ,3.404913187,-76.53805542,Apartamento,1,5,94,1,3,4,250000000
1564442091-11863,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-4583653.aspx,Cali,Zona Sur,santa anita ,3.404912949,-76.53806305,Apartamento,7,5,73,1,2,3,190000000
1564442091-10295,https://www.fincaraiz.com.co/apartamento-en-venta/cali/juanambu-det-3831772.aspx,Cali,,juanambu  ,3.453212261,-76.53807068,Apartamento,,5,76,,2,2,228000000
1564437042-4696,https://www.fincaraiz.com.co/casa-en-venta/cali/cedro-det-4435612.aspx,Cali,Zona Sur,el cedro ,3.435189962,-76.53807831,Casa,1,5,295,2,3,4,530000000
1564437042-3634,https://www.fincaraiz.com.co/casa-en-venta/cali/san_cayetano-det-4580055.aspx,Cali,Zona Oeste,san cayetano ,3.444438219,-76.53811646,Casa,,3,385,1,4,5,900000000
1564437042-5037,https://www.fincaraiz.com.co/casa-en-venta/cali/centenario-det-4185981.aspx,Cali,Zona Norte,centenario  ,3.453402281,-76.53813934,Casa,,5,292,2,5,8,870000000
1564437042-4192,https://www.fincaraiz.com.co/casa-en-venta/cali/juanambu-det-4524175.aspx,Cali,Zona Norte,juanambú  ,3.457305908,-76.53814697,Casa,1,6,223.1,1,3,5,470000000
1564442091-6708,https://www.fincaraiz.com.co/apartamento-en-venta/cali/juanambu-det-3213501.aspx,Cali,Zona Norte,juanambú  ,3.456156492,-76.53814697,Apartamento,6,6,310,4,4,4,850000000
1564437042-3667,https://www.fincaraiz.com.co/casa-en-venta/cali/villa_epal-det-4593023.aspx,Cali,,villa epal ,3.41439271,-76.53816223,Casa,3,4,130,1,0,6,340000000
1564437042-2350,https://www.fincaraiz.com.co/casa-en-venta/cali/limonar-det-4732110.aspx,Cali,Zona Sur,el limonar ,3.403612137,-76.53816223,Casa,2,5,550,2,4,6,650000000
1564437042-378,https://www.fincaraiz.com.co/casa-en-venta/cali/los_cambulos-det-3424992.aspx,Cali,Zona Sur,los cambulos ,3.420496225,-76.53817749,Casa,3,4,200,1,7,10,530000000
1564442091-10168,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cerrocristales-det-4660202.aspx,Cali,,cerrocristales  ,3.423727989,-76.53817749,Apartamento,4,5,89,1,2,3,355000000
1564437042-2241,https://www.fincaraiz.com.co/casa-en-venta/cali/san_cayetano-det-4284319.aspx,Cali,Zona Oeste,san cayetano ,3.446191072,-76.53819275,Casa,,3,233,,3,7,540000000
1564442091-7896,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-4683483.aspx,Cali,Zona Sur,santa anita ,3.40556097,-76.53820038,Apartamento,5,4,78,1,3,4,235000000
1564442091-12512,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-4537074.aspx,Cali,Zona Sur,santa anita ,3.404991627,-76.53823853,Apartamento,3,4,92,1,3,3,190000000
1564442091-14841,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_monica-det-4598840.aspx,Cali,Zona Norte,santa monica ,3.456534863,-76.53831482,Apartamento,,6,162,1,4,3,800000000
1564437042-4464,https://www.fincaraiz.com.co/casa-en-venta/cali/los_cambulos-det-4480648.aspx,Cali,Zona Sur,los cambulos ,3.420345545,-76.53832245,Casa,3,5,400,1,5,10,480000000
1564442091-13340,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cristales-det-4464136.aspx,Cali,,cristales  ,3.42578125,-76.53833008,Apartamento,,6,100,2,2,2,470000000
1564442091-15214,https://www.fincaraiz.com.co/apartamento-en-venta/cali/juanambu-det-3656766.aspx,Cali,Zona Norte,juanambú  ,3.456119061,-76.53833771,Apartamento,,6,117,2,2,2,400000000
1564437042-694,https://www.fincaraiz.com.co/casa-en-venta/cali/santa_anita-det-4774851.aspx,Cali,Zona Sur,santa anita ,3.405600071,-76.5383606,Casa,1,5,110,,3,4,290000000
1564437042-1419,https://www.fincaraiz.com.co/casa-en-venta/cali/santa_anita-det-4740317.aspx,Cali,Zona Sur,santa anita ,3.405600071,-76.5383606,Casa,3,4,120,1,3,4,260000000
1564437042-639,https://www.fincaraiz.com.co/casa-en-venta/cali/san_cayetano-det-4770885.aspx,Cali,,san cayetano ,3.444497108,-76.5383606,Casa,,,162,,1,3,360000000
